mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
77.58179016113282,2.1025704774261516,0.6933488368988037,0.02066533954309845,20,log2,"{'max_depth': 20, 'max_features': 'log2'}",0.8137900305220821,0.8135900832948344,0.8134779704525922,0.8134364838369754,0.8129191879495192,0.8134427512112007,0.0002890355779347994,9,0.8664834450932407,0.8668507727052537,0.8666909167121889,0.8664757872132371,0.8675602659334674,0.8668122375314777,0.0003992626892360574
56.36109457015991,2.903104636059571,0.7047954082489014,0.0127940404281197,20,2,"{'max_depth': 20, 'max_features': 2}",0.8124577369411395,0.8121494920241226,0.8118438828103451,0.8125957300011668,0.8114384038918742,0.8120970491337298,0.0004193889127360659,12,0.8610329239956134,0.8608791970504988,0.8606651053609882,0.8608825895340468,0.8611051059295611,0.8609129843741418,0.00015152929720741392
95.8284414768219,2.0046467723820993,0.7019219398498535,0.015864876450179134,20,4,"{'max_depth': 20, 'max_features': 4}",0.8142333636103972,0.8137259030838618,0.8136366517905617,0.8140587422072382,0.8133079589887751,0.8137925239361667,0.0003251920780726261,7,0.8679355099023054,0.8685677466158469,0.8681906687090972,0.868402391281369,0.8691773593526202,0.8684547351722477,0.00041881336016492656
148.44703149795532,6.663501230078984,0.6636877059936523,0.008262186547923402,20,6,"{'max_depth': 20, 'max_features': 6}",0.8133394019808524,0.813532288892387,0.8136602006333815,0.8141211384924907,0.8127325844297026,0.8134771228857629,0.00045268563305474294,8,0.8681063214688081,0.868380063717166,0.8691865322653414,0.8699319538508918,0.8692740448476326,0.868975783229968,0.0006570362085688954
187.26021246910096,10.398498843185976,0.6664573669433593,0.0170908494366319,20,8,"{'max_depth': 20, 'max_features': 8}",0.8132322672860215,0.8128716641884737,0.8130156447881931,0.813577153891383,0.8123382272992485,0.8130069914906638,0.000410236090358559,11,0.8672870623929847,0.8676969963398948,0.8680669771435827,0.8684820223107843,0.8683087150646119,0.8679683546503718,0.0004306322202861837
87.35090265274047,2.6295266591834188,1.2720402717590331,0.011441017457759332,30,sqrt,"{'max_depth': 30, 'max_features': 'sqrt'}",0.8209682506705898,0.819988327743193,0.820011388230921,0.8203300640875388,0.8196470844513501,0.8201890230367187,0.00044555997100057524,3,0.975457871724648,0.9750958784725721,0.9765230083282109,0.9759597414924104,0.9758937116416666,0.9757860423319016,0.0004835090606250806
86.87329559326172,0.6457397307406826,1.323580265045166,0.03429325536621997,30,log2,"{'max_depth': 30, 'max_features': 'log2'}",0.8209682506705898,0.819988327743193,0.820011388230921,0.8203300640875388,0.8196470844513501,0.8201890230367187,0.00044555997100057524,3,0.975457871724648,0.9750958784725721,0.9765230083282109,0.9759597414924104,0.9758937116416666,0.9757860423319016,0.0004835090606250806
63.74442648887634,2.082453555037909,1.3798527240753173,0.05677745840600435,30,2,"{'max_depth': 30, 'max_features': 2}",0.8209242753505381,0.8198823336471144,0.8198256581707133,0.8205903588029477,0.82025058233141,0.8202946416605448,0.0004185144795685964,1,0.9769909511958428,0.976781561352321,0.9773886677539159,0.9775257843833453,0.9774566370201012,0.9772287203411052,0.00029060679975208856
113.86880731582642,0.7175580370055542,1.2903847217559814,0.016679700486399458,30,4,"{'max_depth': 30, 'max_features': 4}",0.8211131948680757,0.8194927647568551,0.8198362058906921,0.8207319761422229,0.8200055227305804,0.8202359328776853,0.0005967942486175214,2,0.9737649334668537,0.9739380269365546,0.9740258558549424,0.9740882334749476,0.9742485845600679,0.9740131268586731,0.00016030178935082717
168.68688530921935,6.856241209176686,1.2491374969482423,0.011714887992155625,30,6,"{'max_depth': 30, 'max_features': 6}",0.8208321247483087,0.8198736856306785,0.8193080730653981,0.8201132396036328,0.8202121074714137,0.8200678461038864,0.0004943575867062413,6,0.9707502838738371,0.9704440192738897,0.9709923084530002,0.9708721616806819,0.9705338579775735,0.9707185262517963,0.00020446297351181235
237.79945721626282,11.309299692324387,1.2441707611083985,0.02202768204365232,30,8,"{'max_depth': 30, 'max_features': 8}",0.8206111604630125,0.8198772108439167,0.8197343878953347,0.8205521384035842,0.8198608400175714,0.820127147524684,0.00037484234840846095,5,0.9681551557223442,0.9682893655766551,0.9692517399124503,0.9685300321096008,0.9687665567412866,0.9685985700124673,0.0003877554691410088
92.99420380592346,4.0595603144797145,1.544222116470337,0.02806548192940617,,sqrt,"{'max_depth': None, 'max_features': 'sqrt'}",0.8121116233142274,0.8116673259831303,0.8107176527125135,0.812016403710635,0.8115849808769275,0.8116195973194869,0.0004932596251536036,14,0.9999660817380429,0.9999550935286476,0.9999617820865119,0.9999579599513133,0.9999546158830461,0.9999591066375124,4.321963961798938e-06
93.39852809906006,7.224236983156107,1.5438097953796386,0.03825004798356665,,log2,"{'max_depth': None, 'max_features': 'log2'}",0.8121116233142274,0.8116673259831303,0.8107176527125135,0.812016403710635,0.8115849808769275,0.8116195973194869,0.0004932596251536036,14,0.9999660817380429,0.9999550935286476,0.9999617820865119,0.9999579599513133,0.9999546158830461,0.9999591066375124,4.321963961798938e-06
66.14507961273193,2.619555582678542,1.5985060214996338,0.02970790250914125,,2,"{'max_depth': None, 'max_features': 2}",0.8126308811751115,0.8118186141887866,0.8116096149170428,0.8124518464797799,0.8117751362022266,0.8120572185925894,0.0004053816756500095,13,0.9999699036195344,0.9999617819497892,0.9999584378491115,0.999953182454236,0.9999574822483275,0.9999601576241999,5.592693753795784e-06
122.4881531238556,10.97198169289536,1.509791612625122,0.03936412630527628,,4,"{'max_depth': None, 'max_features': 4}",0.8115802566293873,0.8112907079238445,0.810592417188407,0.8115417700733532,0.8111990616009993,0.8112408426831983,0.0003550906769721539,16,0.9999613042919823,0.9999593932979276,0.9999565267932338,0.9999593933008561,0.9999550936368286,0.9999583422641658,2.2285633560568217e-06
175.66273713111877,7.481910875789272,1.476046371459961,0.019902671678877406,,6,"{'max_depth': None, 'max_features': 6}",0.8114585392777406,0.8109014847828009,0.8098140197590753,0.8111033366179553,0.8111174946357341,0.8108789750146613,0.0005617403065064784,17,0.9999670371435269,0.9999589154520079,0.9999560491427186,0.9999613042947729,0.9999584378005482,0.9999603487667148,3.7373885935913853e-06
232.1111955165863,8.745187484043267,1.4713588237762452,0.025784238675947185,,8,"{'max_depth': None, 'max_features': 8}",0.8111725942043555,0.8105366402892289,0.8096646647024621,0.8109860344257152,0.8105075175830575,0.8105734902409638,0.0005216881124370679,18,0.9999651262125488,0.9999627374881228,0.9999613042947729,0.9999541379143537,0.9999555714419655,0.9999597754703528,4.223675833923527e-06
